Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,28,1,46,1,0,0,43293,152,111,0
1,37,1,15,0,1,1,37115,124,39,0
0,25,1,19,1,0,0,33894,152,142,0
1,28,1,15,1,0,0,27350,152,260,0
0,56,1,28,0,1,1,58164,999,136,0
1,22,1,15,1,0,0,31152,152,104,0
1,36,1,8,0,1,1,2630,156,55,0
1,39,1,28,1,1,0,31606,124,195,0
1,24,1,5,0,0,0,24276,152,198,0
0,38,1,33,0,1,0,23626,26,134,0
1,42,1,26,0,1,1,39660,999,148,0
0,26,1,41,1,0,0,42549,152,104,0
1,37,1,41,0,1,1,21839,124,37,0
0,29,1,3,1,0,0,31295,152,54,0
0,23,1,33,1,0,0,29784,152,165,0
1,37,1,30,1,1,0,2630,152,211,0
0,28,1,29,1,0,0,27245,152,289,0
1,53,1,41,0,1,0,31294,26,82,0
1,24,1,27,1,0,0,26038,152,254,0
1,25,1,26,1,0,0,47690,152,41,0
1,56,1,46,0,1,1,26003,26,120,0
0,46,1,28,0,1,1,2630,26,227,0
0,24,1,25,1,0,0,31321,152,196,0
1,24,1,15,1,0,0,31540,152,156,0
1,72,1,6,0,1,1,41974,26,222,0
1,21,1,28,0,0,1,44903,156,168,0
1,28,1,37,1,1,0,29367,26,284,0
1,41,1,30,0,2,1,49941,154,109,0
1,60,1,12,0,2,1,40316,124,281,0
1,50,1,3,0,1,1,27041,999,199,0
1,20,1,46,0,0,0,26837,160,275,0
0,78,1,50,1,1,0,40324,999,110,0
0,46,1,28,1,1,0,2630,26,16,0
1,55,1,28,0,1,1,42072,124,161,0
1,27,1,25,1,1,1,2630,124,58,0
0,20,1,26,1,0,0,40050,160,40,0
0,37,1,39,0,1,1,2630,157,258,0
0,30,1,13,1,0,0,2630,152,208,0
1,40,1,28,0,1,1,26834,124,144,0
0,41,1,35,0,1,1,35155,26,256,0
1,50,1,46,0,1,1,2630,26,55,0
1,44,1,15,0,1,1,48742,124,275,1
1,22,1,30,0,0,1,34087,152,101,0
0,56,1,41,0,1,1,38094,999,217,0
0,38,1,41,0,1,1,39236,124,236,1
0,23,1,36,1,0,0,26984,152,195,0
1,53,1,10,0,1,1,28649,26,92,0
0,64,1,18,1,1,0,36404,999,249,0
0,51,1,33,0,1,1,2630,124,213,0
1,40,1,29,0,1,1,38720,124,167,1
1,52,1,28,0,1,1,36765,124,233,0
0,45,1,28,0,1,1,43692,124,175,1
0,51,1,28,0,1,1,61003,122,254,0
1,62,1,46,0,1,1,48248,124,200,1
1,25,1,50,1,0,0,34408,152,284,0
0,20,1,8,1,0,1,22439,160,126,0
0,52,1,39,0,1,1,27470,26,13,0
0,24,1,15,1,0,0,2630,151,270,0
1,30,1,31,0,0,1,2630,26,141,0
0,42,1,41,0,1,1,34164,124,35,1
0,25,1,15,1,0,0,34819,152,44,0
0,29,1,16,0,1,1,2630,157,183,0
1,38,1,28,1,1,0,37615,26,103,0
1,28,1,46,1,0,0,2630,152,124,0
1,61,1,48,0,1,1,2630,26,113,1
1,24,1,24,1,1,0,30677,124,17,0
0,71,1,47,0,1,1,47254,999,88,0
1,37,1,46,0,1,1,51680,124,206,1
1,62,1,28,0,1,1,46563,26,242,0
1,51,1,41,0,1,1,33572,26,88,0
1,53,1,29,0,1,0,2630,26,42,0
1,25,1,41,1,0,0,42978,152,153,0
1,50,1,18,1,1,1,2630,124,225,0
1,74,1,28,1,1,0,49090,999,250,0
0,23,1,8,0,0,0,2630,154,258,0
1,54,1,28,0,1,1,69960,26,15,1
1,22,1,32,0,0,1,29044,152,235,0
0,50,1,41,0,1,1,44379,26,84,1
1,25,1,28,1,0,0,24472,152,29,0
0,28,1,46,0,0,1,31995,152,255,0
1,42,1,28,1,1,0,36226,124,89,0
0,22,1,30,1,0,0,24762,152,144,0
0,46,1,28,0,1,1,25689,124,85,1
1,30,1,41,1,0,1,28802,152,195,0
1,26,1,49,1,0,1,30912,124,112,0
1,39,1,28,0,1,1,68365,26,286,0
0,27,1,15,1,0,0,2630,152,223,0
0,28,1,7,1,1,0,2630,156,54,0
1,44,1,28,0,1,1,43935,26,42,1
1,76,1,8,0,1,1,2630,26,122,0
0,37,1,28,1,1,0,2630,124,227,0
1,21,1,21,0,0,1,2630,160,84,0
0,28,1,8,0,0,0,2630,999,180,0
1,27,1,46,0,0,1,32217,152,249,0
1,54,1,28,0,1,1,48805,26,145,0
1,61,1,0,0,1,1,2630,26,141,0
0,22,1,27,1,0,0,21191,152,271,0
1,22,1,6,1,0,0,25532,152,143,0
1,40,1,36,0,1,0,2630,154,59,0
1,21,1,8,0,0,1,27862,152,296,0
1,47,1,28,0,2,1,45961,26,58,1
1,24,1,28,1,0,0,30732,152,205,0
1,31,1,37,1,1,0,31556,26,188,0
0,53,1,3,0,2,1,15091,26,220,1
0,28,1,10,1,0,0,27163,152,142,0
0,28,1,20,0,0,1,2630,26,196,0
0,33,1,28,0,0,1,63589,124,61,0
0,69,1,33,1,1,0,31568,122,296,0
1,24,1,18,0,0,1,30087,152,45,0
1,43,1,28,1,1,0,27740,124,81,0
1,32,1,15,0,1,1,24385,163,195,0
1,51,1,28,1,1,0,32448,122,90,0
0,34,1,30,1,1,0,29651,152,131,0
0,42,1,28,0,1,1,44265,124,200,1
1,25,1,48,1,0,0,2630,152,282,0
1,24,1,41,1,0,0,32212,152,79,0
1,52,1,46,1,1,0,2630,124,83,0
0,46,1,28,0,1,1,59001,124,159,0
1,71,1,9,0,1,1,2630,154,73,0
0,29,1,28,0,1,1,25625,124,199,0
0,28,1,50,1,0,0,25423,152,263,0
0,25,1,18,1,0,0,25345,152,99,0
1,31,1,8,1,0,0,34526,152,271,0
0,63,1,28,0,0,0,2630,999,203,0
0,57,1,34,1,1,0,2630,26,298,0
0,20,1,30,0,0,1,35980,160,88,1
1,44,1,41,0,1,1,2630,156,45,0
0,25,1,15,0,0,0,36025,152,219,0
1,40,1,28,0,1,1,47119,999,82,0
0,25,1,33,1,0,0,31724,152,188,0
1,45,1,35,1,1,0,2630,152,112,0
1,34,1,41,1,1,0,41253,152,215,0
1,25,1,39,1,0,0,35304,152,57,0
0,30,1,9,0,1,1,2630,156,55,0
0,74,1,28,0,1,1,26184,124,289,0
1,54,1,29,0,1,1,2630,156,196,0
1,22,1,33,1,0,0,18180,152,243,0
1,25,1,2,1,0,1,33627,152,184,0
1,21,1,8,1,0,0,29336,152,209,0
0,55,1,35,0,1,0,30345,26,247,0
0,32,1,28,0,0,1,41656,26,295,0
1,49,1,46,0,1,1,39260,124,190,0
0,21,1,36,0,0,1,2630,152,100,0
1,70,1,45,0,2,1,21584,26,234,0
1,45,1,8,0,1,1,32706,26,275,0
1,51,1,28,0,2,1,48697,124,265,0
1,20,1,46,1,0,0,23288,160,80,0
0,25,1,41,1,0,0,34244,152,283,0
1,25,1,50,0,0,0,20530,152,44,0
1,53,1,8,0,1,1,48347,124,258,0
1,55,1,47,1,1,0,29856,124,53,0
0,26,1,43,0,0,1,2630,999,120,0
1,23,1,10,1,0,0,34499,152,101,0
0,32,1,33,1,0,0,29799,152,298,0
0,44,1,8,1,1,1,48217,124,71,0
0,29,1,28,0,0,0,2630,999,292,0
0,62,1,28,1,1,0,63968,26,234,0
1,37,1,11,0,1,1,32833,156,292,0
0,52,1,7,1,1,0,2630,124,163,0
0,25,1,21,1,0,0,36974,152,279,0
1,30,1,33,0,0,1,34649,124,30,1
1,25,1,8,1,0,0,33911,152,286,0
0,45,1,28,0,1,1,29462,26,242,0
0,42,1,32,0,1,1,2630,152,65,0
0,23,1,8,1,0,0,35937,152,164,0
1,55,1,22,1,1,0,38158,26,126,0
1,28,1,6,1,0,0,31713,152,75,0
1,47,1,28,0,1,1,30988,26,197,0
1,73,1,28,0,1,1,41647,26,22,0
1,38,1,28,0,1,1,64470,26,150,0
1,64,1,28,1,1,0,40543,999,131,0
0,32,1,28,0,0,1,61897,999,42,0
1,48,1,21,1,1,0,34252,124,73,0
0,45,1,41,1,1,0,35931,26,207,0
0,46,1,28,0,1,1,41860,26,180,0
0,28,1,40,1,0,0,32432,152,134,0
0,23,1,8,1,0,0,42187,152,147,0
0,51,1,8,0,1,1,33378,124,238,0
1,47,1,3,0,1,1,29117,124,152,0
0,71,1,18,1,1,0,51135,26,283,0
1,36,1,35,0,1,1,2630,999,77,1
0,39,1,36,0,1,1,2630,156,163,1
1,21,1,46,1,0,0,39056,152,177,0
1,23,1,7,0,0,1,2630,152,58,0
0,23,1,27,0,0,0,2630,152,241,0
0,49,1,38,1,1,0,24818,124,147,0
0,25,1,10,1,0,0,43683,152,21,0
1,21,1,12,0,0,1,21607,152,179,0
1,53,1,29,0,1,1,35044,26,188,0
1,21,1,31,0,0,1,2630,152,299,1
0,22,1,46,1,0,0,27417,152,248,0
1,47,1,29,0,1,1,33480,26,29,0
0,22,1,48,0,0,1,2630,152,190,0
1,26,1,22,1,0,0,22208,152,255,0
0,21,1,6,0,1,1,35320,156,230,0
0,52,1,28,1,1,0,33664,26,202,0
0,28,1,11,1,0,0,26442,152,243,0
1,25,1,10,1,0,0,24159,152,129,0
0,52,1,19,1,1,0,2630,26,197,0
1,46,1,28,0,1,1,45059,124,279,1
0,44,1,48,1,1,0,2630,26,292,0
1,41,1,41,1,1,0,27519,999,106,0
1,23,1,8,1,0,0,34395,152,269,0
1,49,1,28,0,1,1,56890,26,276,1
0,22,1,30,1,0,0,31095,152,279,0
1,48,1,28,0,2,1,36863,26,259,0
1,44,1,46,0,1,1,26798,26,148,1
0,20,1,50,0,0,1,31154,160,241,0
0,21,1,50,0,0,0,38445,152,245,0
1,25,1,50,1,0,0,45944,152,40,0
1,49,1,28,0,2,1,72963,124,246,0
1,29,1,50,1,0,0,38056,152,261,0
1,24,1,18,0,0,1,33160,152,113,0
0,30,1,43,0,1,1,2630,157,245,0
0,23,1,13,0,0,0,30540,152,284,0
1,21,1,50,1,0,1,36001,152,271,0
1,52,1,28,1,1,0,70409,26,246,0
1,53,1,3,0,1,1,2630,156,80,1
0,35,1,10,1,1,0,28640,152,46,0
0,26,1,50,1,0,0,25456,152,99,0
0,57,1,8,0,1,1,34824,124,106,1
1,33,1,28,0,1,0,29423,26,215,0
1,36,1,21,1,1,0,32681,154,23,0
0,64,1,46,1,1,0,27738,124,23,0
0,23,1,28,1,0,0,59344,152,61,0
0,25,1,41,0,0,1,30091,152,162,0
0,33,1,30,1,0,0,29225,152,52,0
1,42,1,28,0,1,1,35393,124,85,1
0,21,1,46,1,0,0,29496,160,60,0
0,27,1,9,1,0,0,31661,152,259,0
0,25,1,41,1,0,0,21531,152,203,0
0,25,1,8,1,0,0,36780,152,36,0
0,22,1,29,1,0,0,33858,152,51,0
1,31,1,3,1,0,0,2630,152,56,0
0,26,1,11,1,0,0,40809,152,36,0
1,36,1,28,0,1,1,48162,124,31,0
1,41,1,8,1,1,0,38069,124,46,0
1,25,1,8,1,0,0,23753,152,38,0
0,36,1,15,1,1,0,30622,152,224,0
1,24,1,7,1,0,0,29882,152,89,0
0,22,1,2,1,0,0,24590,152,269,0
0,61,1,28,1,1,1,49286,26,36,0
1,27,1,11,1,0,0,44093,152,193,0
0,30,1,8,0,0,1,41445,26,19,0
0,24,1,46,0,0,1,33100,160,69,0
0,24,1,8,1,0,0,42164,152,231,0
1,40,1,28,1,1,0,2630,124,26,0
0,33,1,46,0,0,1,2630,160,224,0
0,21,1,28,1,0,0,43585,152,110,0
1,47,1,41,0,1,1,36507,999,262,1
1,57,1,28,0,1,1,46197,124,84,0
0,50,1,28,0,2,1,37177,999,11,0
0,44,1,28,0,1,1,2630,156,258,1
0,32,1,41,1,0,0,21918,152,111,0
1,30,1,46,1,0,0,44691,152,68,0
1,49,1,28,0,1,1,46941,999,15,1
1,41,1,8,1,1,0,24296,999,141,0
1,39,1,30,0,1,1,21330,157,220,0
1,65,1,28,0,1,1,63689,26,149,0
1,43,1,28,0,1,0,21726,124,118,0
1,48,1,8,0,1,1,28680,124,41,1
0,21,1,8,1,0,0,29552,160,173,0
1,25,1,27,0,0,1,25175,152,297,0
1,36,1,8,0,1,1,35186,124,83,0
0,25,1,30,1,0,0,24413,152,190,0
0,30,1,15,1,0,0,41363,152,248,0
1,22,1,47,1,0,0,23248,152,239,0
0,46,1,41,0,1,1,46549,26,53,0
0,32,1,30,0,0,0,2630,152,77,0
1,53,1,15,0,1,1,36725,26,272,0
0,45,1,15,0,1,1,2630,152,183,0
1,37,1,34,0,1,0,29863,124,53,0
0,26,1,21,1,0,0,18463,152,155,0
1,38,1,28,1,1,0,33201,999,27,0
1,23,1,28,0,0,1,32672,152,209,0
0,43,1,36,0,1,1,36961,26,138,1
0,22,1,33,1,0,0,2630,152,284,0
1,23,1,29,1,0,0,24668,152,261,0
1,59,1,29,1,1,0,37950,999,260,0
0,24,1,30,0,0,1,20866,152,96,0
1,35,1,28,0,1,1,25904,156,269,0
0,34,1,28,1,1,1,37219,26,103,0
1,68,1,8,1,1,0,39246,26,14,0
1,41,1,30,0,1,1,37102,26,103,0
0,44,1,21,1,1,0,31972,154,202,0
0,55,1,28,0,2,1,2630,157,159,0
0,28,1,15,1,0,0,29029,152,121,0
0,24,1,45,1,0,0,37308,152,89,0
0,65,1,41,0,1,1,26336,999,246,0
1,24,1,9,1,0,0,2630,160,126,0
0,23,1,46,1,0,0,23350,152,73,0
0,44,1,2,1,1,0,31860,152,154,0
1,53,1,38,0,1,1,2630,124,18,0
1,21,1,8,1,0,0,32046,160,136,0
1,27,1,35,1,0,0,26771,152,28,0
1,30,1,29,1,0,0,35688,152,35,0
0,45,1,11,0,1,1,2630,157,176,0
1,28,1,15,1,0,1,22274,152,176,0
1,26,1,14,0,0,0,2630,152,149,0
1,44,1,28,0,1,1,2630,124,162,1
0,21,1,36,0,0,1,33948,160,244,0
0,21,1,50,1,0,0,30411,152,274,0
1,75,1,46,0,1,1,37295,124,67,0
1,34,1,3,0,1,1,20967,124,120,1
1,23,1,33,1,0,0,22765,152,134,0
1,53,1,50,1,1,0,48398,152,225,0
0,22,1,49,0,0,1,30382,152,72,0
1,21,1,9,1,0,0,33202,152,221,0
0,20,1,37,0,0,1,32350,160,87,0
0,57,1,28,1,1,0,38969,26,174,0
1,46,1,46,0,1,1,36807,26,173,1
0,25,1,50,1,0,0,30392,152,25,0
1,48,1,28,0,1,1,46928,26,71,1
1,35,1,15,0,1,1,21300,152,112,0
0,42,1,28,0,2,1,31338,999,201,0
1,24,1,8,1,0,0,43318,152,85,0
0,61,1,28,0,1,1,26574,999,194,0
1,26,1,47,1,0,0,30965,152,197,0
0,24,1,20,1,1,0,2630,124,77,0
0,44,1,52,0,1,1,34961,26,78,0
1,46,1,28,0,2,1,64865,999,101,1
1,51,1,3,1,1,0,31382,124,268,0
0,23,1,18,1,0,0,24667,152,163,0
0,24,1,8,0,0,1,32072,152,87,0
1,30,1,28,1,0,0,38051,152,232,0
0,22,1,36,0,0,1,32114,160,258,0
1,44,1,28,0,2,1,32487,122,296,0
0,54,1,28,0,1,1,43888,999,214,0
1,78,1,28,1,1,1,39733,26,28,0
0,80,1,28,0,1,1,43596,124,101,0
1,65,1,50,1,1,0,45504,26,296,0
1,22,1,39,1,0,0,26684,160,283,0
1,39,1,28,1,1,0,2630,999,169,0
0,24,1,32,1,0,0,25420,152,269,0
1,39,1,1,0,1,1,2630,26,191,0
0,36,1,28,1,1,0,32179,152,83,0
0,48,1,39,1,1,0,31688,26,295,0
0,21,1,46,0,0,1,41386,152,75,0
0,47,1,47,0,1,1,37136,163,16,1
1,40,1,8,0,1,1,2630,124,106,1
0,23,1,3,1,0,0,37420,152,170,0
0,28,1,32,0,0,1,32639,152,46,0
0,52,1,30,1,1,0,26255,152,207,0
1,39,1,0,0,2,1,2630,26,37,0
1,41,1,28,0,2,1,32875,124,141,1
0,37,1,28,0,1,1,36480,124,294,0
1,22,1,8,1,0,0,44804,160,53,0
0,41,1,28,0,1,1,41510,26,275,1
0,27,1,41,1,0,0,34637,152,215,0
0,23,1,15,1,0,0,30408,152,256,0
1,29,1,3,0,1,1,27736,124,261,0
0,39,1,30,1,1,0,24836,152,215,0
1,30,1,41,0,0,0,22877,152,50,0
1,56,1,37,0,1,1,40706,26,193,0
0,41,1,28,1,1,0,41914,26,176,0
0,22,1,36,1,0,0,33568,152,82,0
0,76,1,28,1,1,0,57707,26,287,0
1,23,1,41,1,0,0,48392,152,39,0
0,26,1,18,1,0,0,28281,152,261,0
0,23,1,2,1,0,0,2630,152,293,0
1,49,1,29,0,2,1,41502,154,246,0
0,56,1,28,0,1,1,45210,26,286,0
0,33,1,45,1,1,0,24935,124,123,0
0,48,1,28,0,1,1,38723,26,299,1
0,25,1,15,1,0,0,27929,152,174,0
1,24,1,30,1,0,0,26090,152,166,0
1,52,1,28,0,2,1,32576,999,231,0
1,25,1,41,1,0,0,36656,152,122,0
1,35,1,28,0,1,1,39453,124,29,1
0,33,1,11,1,0,0,33527,152,130,0
1,42,1,28,0,1,1,32643,163,58,1
0,24,1,8,0,0,0,39395,152,221,0
1,30,1,35,0,0,1,20672,26,53,1
0,23,1,17,0,0,1,43523,26,79,0
1,51,1,28,0,1,1,46496,999,25,0
1,70,1,28,0,2,1,40787,122,79,0
1,73,1,28,0,1,0,56736,999,62,0
1,78,1,28,0,1,1,31298,26,10,0
1,51,1,7,0,1,1,2630,26,266,1
1,24,1,8,1,0,0,27099,152,27,0
1,24,1,36,1,0,0,24846,152,105,0
1,20,1,8,1,0,0,31867,160,117,0
0,25,1,18,1,0,0,26977,152,83,0
1,40,1,21,1,1,0,33411,124,255,0
1,78,1,8,0,1,1,26978,26,122,0
0,23,1,30,1,0,0,28501,152,95,0
1,21,1,36,1,0,0,35174,160,93,0
1,42,1,11,1,1,0,38529,124,229,0
0,42,1,28,0,2,1,54161,26,201,1
0,26,1,13,1,0,0,22995,152,206,0
1,24,1,30,1,0,0,30789,152,256,0
0,34,1,14,1,1,0,2630,160,105,0
0,28,1,10,1,0,0,25156,152,254,0
1,40,1,30,0,1,1,33216,157,129,0
1,67,1,37,1,1,0,33924,999,21,0
1,24,1,50,1,0,0,36361,151,126,0
1,45,1,46,0,1,1,24124,124,294,0
0,35,1,28,1,1,0,48697,124,116,0
1,49,1,39,0,1,1,2630,156,291,0
0,77,1,11,1,1,0,36466,124,175,0
1,63,1,28,1,1,0,56732,999,179,0
1,50,1,28,0,1,1,72963,26,293,0
0,24,1,5,1,0,0,31191,152,31,0
1,27,1,35,0,0,1,36100,152,99,0
1,58,1,20,0,1,1,2630,26,173,0
0,59,1,50,0,2,1,47134,124,125,0
0,24,1,15,1,0,0,37727,152,160,0
0,45,1,28,0,1,1,47874,124,178,0
0,41,1,28,0,1,1,39545,124,261,0
0,24,1,28,1,0,0,23305,152,270,0
0,41,1,15,0,1,1,22195,124,149,0
0,22,1,33,1,0,0,49912,152,22,0
1,30,1,14,1,0,0,53752,152,17,0
1,39,1,9,0,1,1,29816,157,229,0
1,57,1,41,0,1,1,2630,157,74,0
1,49,1,28,0,1,1,2630,999,113,0
1,25,1,30,1,0,0,28096,152,162,0
0,52,1,12,0,1,1,2630,154,132,0
1,25,1,6,0,0,0,32607,152,265,1
0,43,1,28,0,1,1,37939,26,133,0
1,48,1,11,1,1,0,35383,124,141,0
1,54,1,28,0,1,1,30727,26,292,0
1,40,1,30,1,1,0,2630,160,288,0
0,33,1,24,0,1,1,2630,156,41,0
0,26,1,46,1,1,1,2630,124,99,0
1,25,1,6,0,0,1,24704,152,232,0
1,29,1,28,1,1,0,69893,122,58,0
1,24,1,3,0,1,1,32103,124,80,1
1,58,1,8,0,1,1,72081,999,241,0
1,47,1,8,0,2,1,63606,124,167,1
1,27,1,26,1,0,0,42798,151,116,0
1,39,1,28,0,1,1,39542,124,166,0
0,24,1,41,0,0,1,54202,152,111,0
1,66,1,28,0,1,1,59126,124,35,0
1,48,1,28,0,1,1,33240,26,248,0
0,44,1,4,0,1,0,27671,26,182,0
1,24,1,8,1,0,0,2630,152,231,0
0,21,1,46,1,0,0,27508,152,228,0
1,29,1,28,0,0,1,51314,152,122,0
0,41,1,17,0,1,1,45313,124,222,0
1,64,1,28,1,1,0,28285,124,27,0
1,24,1,15,0,0,0,54439,152,232,0
0,22,1,4,0,0,1,35676,160,150,0
1,23,1,3,1,0,0,22487,160,182,0
0,44,1,29,0,1,1,32630,124,120,0
0,25,1,15,1,0,0,28218,152,11,0
0,46,1,15,0,1,1,33286,154,183,0
1,67,1,17,0,1,0,40483,26,61,0
1,56,1,28,0,1,1,49526,124,158,0
1,52,1,47,0,1,1,39486,26,283,1
0,41,1,8,0,1,1,31043,124,226,0
1,50,1,46,0,1,0,30031,124,173,0
1,20,1,16,0,0,1,23862,160,87,0
0,48,1,29,0,1,0,2630,122,273,0
0,29,1,21,0,0,1,29405,156,10,0
1,45,1,26,1,1,1,27686,124,113,0
0,62,1,26,1,1,0,34962,999,151,0
0,22,1,46,1,0,0,29203,152,203,0
1,21,1,8,1,0,0,51000,152,291,0
1,21,1,8,1,0,0,38169,152,27,0
0,23,1,21,0,0,1,30134,152,156,0
0,50,1,28,0,1,1,30035,26,102,1
1,38,1,29,0,1,1,30808,124,249,1
1,69,1,28,0,1,1,24740,999,295,0
1,46,1,18,0,1,1,2630,157,256,0
0,22,1,11,1,0,0,2630,152,234,0
1,39,1,35,1,1,0,40729,124,157,0
1,49,1,28,1,1,0,2630,26,171,0
1,21,1,28,1,0,0,52226,152,77,0
0,22,1,28,1,0,0,35310,152,35,0
0,49,1,0,1,1,0,2630,122,87,0
0,48,1,35,0,1,1,72963,124,78,0
0,48,1,29,0,0,0,2630,999,27,0
0,47,1,28,1,1,0,2630,122,72,0
1,50,1,28,0,1,1,20672,122,228,0
1,24,1,28,1,0,0,61416,152,290,0
1,25,1,29,0,1,1,41620,26,234,1
0,29,1,34,0,0,0,31081,152,116,0
0,33,1,33,1,1,1,36231,154,18,0
0,71,1,7,0,2,1,45414,26,208,0
1,47,1,45,0,2,1,27653,26,235,1
1,52,1,28,0,1,1,48231,26,34,0
1,27,1,28,0,1,1,33511,26,247,0
0,66,1,28,1,1,0,46931,999,51,0
0,24,1,8,1,0,0,40703,152,124,0
0,35,1,28,0,1,1,35617,156,50,1
0,44,1,28,0,1,1,38719,26,177,1
0,51,1,15,1,1,0,40568,154,54,0
0,27,1,50,1,0,0,28154,152,193,0
1,44,1,46,0,1,1,30987,26,191,0
0,25,1,14,1,0,0,20818,152,19,0
0,49,1,48,0,1,0,2630,26,77,0
0,22,1,35,1,0,0,39418,152,241,0
1,48,1,6,0,1,1,30841,26,84,0
1,56,1,19,0,1,1,2630,156,180,1
1,23,1,36,0,0,1,27611,152,186,0
0,49,1,28,0,1,1,42417,26,244,1
0,42,1,29,0,1,1,2630,999,142,0
0,32,1,37,1,0,0,30800,152,46,0
1,31,1,21,1,0,0,28187,152,18,0
1,59,1,28,0,1,1,66978,26,153,0
1,21,1,25,1,0,0,29279,152,71,0
1,23,1,10,1,0,0,28238,152,132,0
1,29,1,30,0,0,1,32914,152,131,1
0,29,1,8,1,0,0,37953,152,121,0
1,24,1,36,0,0,0,34388,152,193,0
1,31,1,18,1,0,0,32225,156,90,0
1,51,1,28,0,1,1,49641,124,70,0
1,36,1,28,1,1,0,31796,124,270,0
1,74,1,28,0,1,1,2630,26,278,0
1,48,1,28,0,1,1,35401,999,57,0
1,23,1,40,1,0,0,43053,152,195,0
0,74,1,41,0,1,1,28711,26,52,0
0,26,1,37,1,0,0,20826,152,90,0
1,29,1,13,1,1,0,31424,124,40,0
1,23,1,41,1,0,0,26467,152,206,0
1,25,1,8,0,0,0,68680,160,39,0
1,30,1,30,1,0,0,2630,152,167,0
1,50,1,28,0,1,1,41157,26,281,0
1,39,1,28,1,1,0,30110,124,147,0
1,53,1,39,0,1,1,29635,124,247,0
1,42,1,27,1,1,0,2630,160,271,0
1,22,1,28,1,0,0,36438,152,98,0
1,25,1,41,1,0,0,31120,152,299,0
1,54,1,41,1,1,0,42666,999,45,0
0,54,1,23,1,1,0,27150,152,253,0
0,81,1,35,0,1,1,28864,999,204,0
1,41,1,28,0,1,1,39823,26,211,1
1,44,1,28,0,1,1,45160,124,264,1
1,46,1,3,0,1,1,18855,26,298,1
1,46,1,28,1,1,0,2630,124,105,0
1,23,1,28,1,0,0,65077,152,58,0
1,22,1,26,1,0,0,36796,152,242,0
0,25,1,30,1,0,0,2630,152,138,0
0,25,1,11,1,0,0,30378,152,159,0
1,26,1,41,1,0,0,2630,152,124,0
1,22,1,39,0,0,0,2630,160,157,0
0,72,1,52,0,1,0,2630,999,91,0
0,25,1,49,0,0,1,25621,152,207,0
1,41,1,30,0,1,0,28813,124,139,0
0,26,1,37,1,0,0,32700,152,210,0
0,63,1,28,1,1,0,44681,124,239,0
0,56,1,33,0,1,1,32645,26,237,0
0,24,1,8,1,0,0,45438,152,203,0
1,37,1,29,0,1,1,29362,124,247,1
0,39,1,8,0,1,1,48025,124,291,1
1,47,1,28,1,1,0,23712,122,241,0
1,27,1,33,1,0,0,39878,152,246,0
0,57,1,28,0,1,1,61806,26,152,0
1,45,1,28,1,1,0,54779,26,226,0
1,24,1,7,1,0,0,28794,152,170,0
1,30,1,30,0,1,1,2630,156,64,1
1,40,1,28,0,1,0,2630,124,196,0
0,48,1,28,1,1,0,39749,26,279,0
0,50,1,28,1,1,0,72963,122,195,0
1,55,1,28,1,1,0,62362,26,47,0
1,45,1,28,0,1,1,32373,26,199,1
1,43,1,8,0,1,1,31065,999,94,1
1,27,1,36,1,0,0,28720,152,88,0
0,52,1,15,0,1,1,32292,124,27,0
0,46,1,28,0,1,1,2630,999,175,0
0,23,1,33,1,0,0,32467,152,200,0
0,21,1,46,1,0,0,31814,160,237,0
0,42,1,27,0,1,1,31107,124,225,0
0,28,1,14,1,0,0,22003,152,93,0
0,26,1,12,1,0,0,2630,152,252,0
1,60,1,28,0,1,1,46211,26,232,0
1,52,1,28,0,1,1,2630,124,11,0
1,24,1,15,0,0,0,39290,151,87,0
0,23,1,12,1,0,0,26977,152,120,0
1,52,1,20,0,2,1,2630,124,259,0
1,24,1,9,1,0,0,35320,152,42,0
0,22,1,43,0,0,1,24428,160,233,0
0,23,1,33,1,0,0,34470,152,168,0
0,44,1,28,0,1,1,37041,124,84,1
0,28,1,50,0,0,1,22375,152,293,0
0,39,1,50,1,1,0,40507,999,143,0
1,30,1,28,1,0,0,41070,152,28,0
0,22,1,29,1,0,0,36012,152,29,0
0,27,1,28,0,1,1,37100,156,52,0
0,25,1,36,1,0,0,34359,152,120,0
1,41,1,0,0,1,1,2630,999,298,0
0,24,1,17,1,0,0,29331,152,93,0
0,24,1,23,1,0,0,27173,152,236,0
1,25,1,28,0,0,1,2630,156,98,0
0,31,1,28,0,1,1,43343,154,146,0
1,23,1,6,0,0,1,50464,152,204,0
0,74,1,28,0,2,1,32780,122,110,0
1,24,1,17,0,0,1,42125,152,166,0
0,25,1,13,0,0,1,33176,152,209,0
1,58,1,8,0,1,1,2630,999,139,0
1,21,1,45,1,0,0,21809,152,274,0
1,80,1,37,0,1,1,29316,26,34,0
1,49,1,41,0,1,1,34135,26,191,0
1,49,1,28,0,1,1,2630,26,220,0
0,24,1,29,1,0,0,38375,152,180,0
1,35,1,21,0,1,1,2630,156,214,0
0,25,1,10,1,0,0,33221,152,160,0
1,21,1,46,1,0,0,28825,160,163,0
1,41,1,8,1,1,0,2630,124,128,0
1,21,1,15,1,0,0,39539,152,285,0
0,28,1,37,1,0,0,29516,152,112,0
1,44,1,33,0,1,1,28492,26,18,1
0,24,1,17,0,0,1,27742,152,24,0
1,26,1,41,1,0,0,38109,152,99,0
