,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
717,3164,1070,609998,,,清爽拌凉面,0,1,15,,2016-08-05 17:25:12,,,,0,,,caipu/603002.jpg,1177
718,3165,1070,610038,,,芝麻烤紫菜,0,1,25,,2016-08-05 17:25:46,,,,0,,,caipu/105002.jpg,1177
719,3168,1070,609946,,,谷稻小庄 ,0,1,38,,2016-08-05 17:26:17,,,,0,,,caipu/404002.jpg,1177
720,3166,1070,610060,,,广式虾仁肠粉,0,1,18,,2016-08-05 17:26:19,,,,0,,,caipu/604004.jpg,1177
721,3167,1070,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016-08-05 17:26:48,,,,0,,,caipu/203001.jpg,1177
722,3170,1070,609987,,,蓝带啤酒罐装,0,1,9,,2016-08-05 17:28:25,,,,0,,,caipu/403002.jpg,1177
723,3169,1070,609986,,,哈尔滨啤酒罐装,0,1,7,,2016-08-05 17:28:38,,,,0,,,caipu/403001.jpg,1177
724,3171,1070,610008,,,五色糯米饭(七色),0,1,35,,2016-08-05 17:29:46,,,,0,,,caipu/601002.jpg,1177
725,5771,682,609968,,,油焖麻辣虾,0,1,65,,2016-08-05 18:28:21,,,,0,,,caipu/101003.jpg,1144
726,5770,682,610064,,,花蛤蒸蛋,0,1,37,,2016-08-05 18:28:34,,,,0,,,caipu/104003.jpg,1144
727,5772,682,609932,,,爆炒猪肝,0,1,68,,2016-08-05 18:31:12,,,,0,,,caipu/203003.jpg,1144
728,5773,682,609942,,,辣炒鱿鱼,0,1,58,,2016-08-05 18:33:29,,,,0,,,caipu/103003.jpg,1144
729,5774,682,609956,,,孜然羊排,0,1,88,,2016-08-05 18:33:53,,,,0,,,caipu/202002.jpg,1144
730,5775,682,609943,,,剁椒鱼头,0,1,55,,2016-08-05 18:35:07,,,,0,,,caipu/103004.jpg,1144
731,4228,541,609944,,,水煮鱼,0,1,65,,2016-08-05 18:37:38,,,,0,,,caipu/103005.jpg,1151
732,5021,610,609964,,,避风塘炒蟹,0,1,48,,2016-08-05 18:38:08,,,,0,,,caipu/102004.jpg,1571
733,5776,682,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-05 18:38:46,,,,0,,,caipu/304001.jpg,1144
734,5777,682,609948,,,露露无糖杏仁露,0,1,7,,2016-08-05 18:41:34,,,,0,,,caipu/404004.jpg,1144
735,4230,541,609943,,,剁椒鱼头,0,1,55,,2016-08-05 18:42:34,,,,0,,,caipu/103004.jpg,1151
736,4580,575,609967,,,香酥两吃大虾,0,1,89,,2016-08-05 18:42:51,,,,0,,,caipu/101002.jpg,1093
737,5022,610,609957,,,"蒙古烤羊腿


",0,1,48,,2016-08-05 18:43:16,,,,0,,,caipu/202003.jpg,1571
738,5024,610,610051,,,凉拌萝卜丝,0,1,20,,2016-08-05 18:43:57,,,,0,,,caipu/301005.jpg,1571
739,4590,575,609979,,,鲜美鳝鱼,0,1,55,,2016-08-05 18:44:21,,,,0,,,caipu/106004.jpg,1093
740,4585,575,609965,,,葱姜炒蟹,0,1,109,,2016-08-05 18:44:44,,,,0,,,caipu/102005.jpg,1093
741,4231,541,609975,,,一品香酥藕,0,1,10,,2016-08-05 18:44:50,,,,0,,,caipu/502005.jpg,1151
742,4594,575,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016-08-05 18:45:05,,,,0,,,caipu/111.jpg,1093
743,4596,575,609941,,,清蒸海鱼,0,1,78,,2016-08-05 18:46:12,,,,0,,,caipu/103002.jpg,1093
744,5025,610,609949,,,意文柠檬汁 ,0,1,13,,2016-08-05 18:46:44,,,,0,,,caipu/404005.jpg,1571
745,4232,541,609988,,,百威啤酒罐装,0,1,6,,2016-08-05 18:48:17,,,,0,,,caipu/403003.jpg,1151
746,5026,610,610053,,,蛋挞,0,1,8,,2016-08-05 18:48:58,,,,0,,,caipu/501002.jpg,1571
747,5027,610,610010,,,白饭/小碗,0,2,1,,2016-08-05 18:48:58,,,,0,,,caipu/601004.jpg,1571
748,4603,575,609983,,,干锅田鸡,0,1,88,,2016-08-05 18:51:39,,,,0,,,caipu/205003.jpg,1093
749,4234,541,610003,,,蒜香包,0,1,13,,2016-08-05 18:52:02,,,,0,,,caipu/503002.jpg,1151
750,4233,541,609989,,,青岛啤酒罐装,0,1,7,,2016-08-05 18:52:17,,,,0,,,caipu/403004.jpg,1151
751,4605,575,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016-08-05 18:52:22,,,,0,,,caipu/601001.jpg,1093
752,4235,541,610009,,,黑米恋上葡萄,0,1,33,,2016-08-05 18:52:35,,,,0,,,caipu/601003.jpg,1151
753,5425,652,610041,,,凉拌海带豆芽紫菜,0,1,35,,2016-08-05 18:53:11,,,,0,,,caipu/105005.jpg,1164
754,5427,652,610023,,,啤酒鸭,0,1,48,,2016-08-05 18:53:35,,,,0,,,caipu/204006.jpg,1164
755,4607,575,610027,,,清炒菊花菜,0,1,30,,2016-08-05 18:53:40,,,,0,,,caipu/304001.jpg,1093
756,4610,575,610072,,,53度茅台,0,1,128,,2016-08-05 18:53:48,,,,0,,,caipu/401005.jpg,1093
757,5429,652,610025,,,番茄蛋汤,0,1,25,,2016-08-05 18:54:22,,,,0,,,caipu/204008.jpg,1164
758,4616,575,609996,,,牛尾汤,0,1,40,,2016-08-05 18:54:51,,,,0,,,caipu/201006.jpg,1093
759,4622,575,610008,,,五色糯米饭(七色),0,1,35,,2016-08-05 18:55:08,,,,0,,,caipu/601002.jpg,1093
760,4628,575,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016-08-05 18:57:17,,,,0,,,caipu/203001.jpg,1093
761,5433,652,610013,,,番茄炖秋葵,0,1,35,,2016-08-05 18:58:19,,,,0,,,caipu/302002.jpg,1164
762,5431,652,610046,,,青炒扁豆,0,1,28,,2016-08-05 18:58:24,,,,0,,,caipu/305005.jpg,1164
763,5434,652,609973,,,紫薯面包卷,0,1,20,,2016-08-05 18:59:14,,,,0,,,caipu/502003.jpg,1164
764,5436,652,610057,,,宝宝版牛肉肠粉,0,1,15,,2016-08-05 18:59:35,,,,0,,,caipu/604001.jpg,1164
765,5439,652,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016-08-05 19:02:15,,,,0,,,caipu/601001.jpg,1164
766,5438,652,609956,,,孜然羊排,0,1,88,,2016-08-05 19:02:25,,,,0,,,caipu/202002.jpg,1164
767,5441,652,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,,2016-08-05 19:03:55,,,,0,,,caipu/404001.jpg,1164
768,5442,652,609948,,,露露无糖杏仁露,0,1,7,,2016-08-05 19:04:25,,,,0,,,caipu/404004.jpg,1164
769,6827,779,609991,,,"香烤牛排


",0,6,55,,2016-08-05 19:05:29,,,,0,,,caipu/201001.jpg,1304
770,6826,779,609994,,,"独家薄荷鲜虾牛肉卷


",0,1,45,,2016-08-05 19:05:40,,,,0,,,caipu/201004.jpg,1304
771,6818,779,609943,,,剁椒鱼头,0,1,55,,2016-08-05 19:19:31,,,,0,,,caipu/103004.jpg,1304
772,6821,779,610063,,,蒜香辣花甲,0,1,45,,2016-08-05 19:19:49,,,,0,,,caipu/104002.jpg,1304
773,6824,779,610066,,,辣炒田螺,0,1,35,,2016-08-05 19:20:43,,,,0,,,caipu/104005.jpg,1304
774,6830,779,610014,,,金玉良缘,0,1,30,,2016-08-05 19:22:22,,,,0,,,caipu/302003.jpg,1304
775,6829,779,610051,,,凉拌萝卜丝,0,1,20,,2016-08-05 19:22:46,,,,0,,,caipu/301005.jpg,1304
776,6831,779,609946,,,谷稻小庄 ,0,1,38,,2016-08-05 19:25:15,,,,0,,,caipu/404002.jpg,1304
777,7386,779,609933,,,自制猪肉脯,0,1,48,,2016-08-05 19:26:35,,,,0,,,caipu/203004.jpg,1304
778,7383,779,609967,,,香酥两吃大虾,0,1,89,,2016-08-05 19:26:51,,,,0,,,caipu/101002.jpg,1304
779,4551,573,609970,,,麻辣小龙虾,0,1,99,,2016-08-05 19:37:21,,,,0,,,caipu/101006.jpg,1337
780,4553,573,609941,,,清蒸海鱼,0,1,78,,2016-08-05 19:39:17,,,,0,,,caipu/103002.jpg,1337
781,4556,573,609949,,,意文柠檬汁 ,0,6,13,,2016-08-05 19:39:19,,,,0,,,caipu/404005.jpg,1337
782,4560,573,609965,,,葱姜炒蟹,0,1,109,,2016-08-05 19:44:53,,,,0,,,caipu/102005.jpg,1337
783,3335,451,609958,,,"香辣爆羊肝


",0,1,28,,2016-08-05 20:00:29,,,,0,,,caipu/202004.jpg,1488
784,3337,451,610011,,,白饭/大碗,0,2,10,,2016-08-05 20:00:31,,,,0,,,caipu/601005.jpg,1488
785,3333,451,609970,,,麻辣小龙虾,0,1,99,,2016-08-05 20:00:55,,,,0,,,caipu/101006.jpg,1488
786,3338,451,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016-08-05 20:01:19,,,,0,,,caipu/205001.jpg,1488
787,3339,451,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016-08-05 20:02:55,,,,0,,,caipu/402004.jpg,1488
788,3340,451,609943,,,剁椒鱼头,0,1,55,,2016-08-05 20:03:47,,,,0,,,caipu/103004.jpg,1488
789,3342,451,609956,,,孜然羊排,0,1,88,,2016-08-05 20:03:53,,,,0,,,caipu/202002.jpg,1488
790,3344,451,609955,,,红酒炖羊肉,0,1,108,,2016-08-05 20:04:30,,,,0,,,caipu/202001.jpg,1488
791,3345,451,609953,,,凉拌菠菜,0,1,27,,2016-08-05 20:05:06,,,,0,,,caipu/303004.jpg,1488
792,3346,451,609950,,,大蒜苋菜,0,1,30,,2016-08-05 20:05:40,,,,0,,,caipu/303001.jpg,1488
793,3348,451,609961,,,姜葱炒花蟹,0,1,45,,2016-08-05 20:06:33,,,,0,,,caipu/102001.jpg,1488
794,3347,451,609951,,,炝炒大白菜,0,1,29,,2016-08-05 20:06:48,,,,0,,,caipu/303002.jpg,1488
795,3349,451,610055,,,葡萄奶酥(超酥香的饼干),0,1,9,,2016-08-05 20:07:08,,,,0,,,caipu/501004.jpg,1488
796,3351,451,609986,,,哈尔滨啤酒罐装,0,1,7,,2016-08-05 20:07:20,,,,0,,,caipu/403001.jpg,1488
797,3350,451,610028,,,培根花菜,0,1,35,,2016-08-05 20:07:35,,,,0,,,caipu/304002.jpg,1488
798,3353,451,609974,,,南瓜枸杞小饼干,0,1,19,,2016-08-05 20:07:57,,,,0,,,caipu/502004.jpg,1488
799,5760,681,609970,,,麻辣小龙虾,0,1,99,,2016-08-05 20:22:29,,,,0,,,caipu/101006.jpg,1183
800,5761,681,609941,,,清蒸海鱼,0,1,78,,2016-08-05 20:23:21,,,,0,,,caipu/103002.jpg,1183
801,5762,681,609957,,,"蒙古烤羊腿


",0,1,48,,2016-08-05 20:25:06,,,,0,,,caipu/202003.jpg,1183
802,5763,681,609967,,,香酥两吃大虾,0,1,89,,2016-08-05 20:27:54,,,,0,,,caipu/101002.jpg,1183
803,5764,681,610010,,,白饭/小碗,0,8,1,,2016-08-05 20:28:01,,,,0,,,caipu/601004.jpg,1183
804,5765,681,610071,,, 42度海之蓝,0,3,99,,2016-08-05 20:28:41,,,,0,,,caipu/401004.jpg,1183
805,5766,681,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-05 20:32:11,,,,0,,,caipu/101001.jpg,1183
806,5767,681,609979,,,鲜美鳝鱼,0,2,55,,2016-08-05 20:33:48,,,,0,,,caipu/106004.jpg,1183
807,5768,681,610022,,,杭椒鸡珍,0,1,58,,2016-08-05 20:37:03,,,,0,,,caipu/204005.jpg,1183
808,5769,681,610060,,,广式虾仁肠粉,0,1,18,,2016-08-05 20:37:14,,,,0,,,caipu/604004.jpg,1183
809,3862,502,609969,,,香辣腐乳炒虾,0,1,56,,2016-08-05 20:56:01,,,,0,,,caipu/101004.jpg,1028
810,3863,502,609934,,,芹菜炒腰花,0,1,18,,2016-08-05 20:57:35,,,,0,,,caipu/203005.jpg,1028
811,4260,545,609969,,,香辣腐乳炒虾,0,1,56,,2016-08-05 20:59:58,,,,0,,,caipu/101004.jpg,1117
812,3864,502,609941,,,清蒸海鱼,0,1,78,,2016-08-05 21:00:12,,,,0,,,caipu/103002.jpg,1028
813,3866,502,609932,,,爆炒猪肝,0,1,68,,2016-08-05 21:00:29,,,,0,,,caipu/203003.jpg,1028
814,3867,502,609933,,,自制猪肉脯,0,1,48,,2016-08-05 21:00:52,,,,0,,,caipu/203004.jpg,1028
815,3868,502,609943,,,剁椒鱼头,0,1,55,,2016-08-05 21:02:34,,,,0,,,caipu/103004.jpg,1028
816,4262,545,609982,,,"五香酱驴肉


",0,1,52,,2016-08-05 21:03:08,,,,0,,,caipu/205002.jpg,1117
817,4261,545,610038,,,芝麻烤紫菜,0,1,25,,2016-08-05 21:03:31,,,,0,,,caipu/105002.jpg,1117
818,3871,502,609950,,,大蒜苋菜,0,1,30,,2016-08-05 21:04:50,,,,0,,,caipu/303001.jpg,1028
819,4265,545,610012,,,香菇鹌鹑蛋,0,1,39,,2016-08-05 21:04:50,,,,0,,,caipu/302001.jpg,1117
820,4264,545,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016-08-05 21:04:56,,,,0,,,caipu/301001.jpg,1117
821,3873,502,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-05 21:08:57,,,,0,,,caipu/303003.jpg,1028
822,3874,502,609953,,,凉拌菠菜,0,1,27,,2016-08-05 21:09:48,,,,0,,,caipu/303004.jpg,1028
823,4267,545,609949,,,意文柠檬汁 ,0,1,13,,2016-08-05 21:09:53,,,,0,,,caipu/404005.jpg,1117
824,3875,502,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-05 21:11:19,,,,0,,,caipu/304001.jpg,1028
825,3877,502,610008,,,五色糯米饭(七色),0,1,35,,2016-08-05 21:12:44,,,,0,,,caipu/601002.jpg,1028
826,4270,545,610011,,,白饭/大碗,0,2,10,,2016-08-05 21:14:37,,,,0,,,caipu/601005.jpg,1117
827,4272,545,609935,,,山药养生粥,0,1,19,,2016-08-05 21:15:09,,,,0,,,caipu/602001.jpg,1117
828,4617,578,609932,,,爆炒猪肝,0,1,68,,2016-08-05 21:34:03,,,,0,,,caipu/203003.jpg,1404
829,4613,578,609959,,,"小炒羊腰


",0,1,36,,2016-08-05 21:34:06,,,,0,,,caipu/202005.jpg,1404
830,4619,578,609938,,,小米南瓜粥,0,1,13,,2016-08-05 21:34:46,,,,0,,,caipu/602004.jpg,1404
831,4626,578,610062,,,蒜蓉生蚝,0,1,49,,2016-08-05 21:35:29,,,,0,,,caipu/104001.jpg,1404
832,4624,578,609946,,,谷稻小庄 ,0,1,38,,2016-08-05 21:35:56,,,,0,,,caipu/404002.jpg,1404
833,4689,578,609962,,,倒立蒸梭子蟹,0,1,169,,2016-08-05 21:37:07,,,,0,,,caipu/102002.jpg,1404
834,4706,578,609991,,,"香烤牛排


",0,1,55,,2016-08-05 21:37:10,,,,0,,,caipu/201001.jpg,1404
835,4694,578,609965,,,葱姜炒蟹,0,1,109,,2016-08-05 21:37:45,,,,0,,,caipu/102005.jpg,1404
836,4630,578,609942,,,辣炒鱿鱼,0,1,58,,2016-08-05 21:37:48,,,,0,,,caipu/103003.jpg,1404
837,4710,578,609988,,,百威啤酒罐装,0,1,6,,2016-08-05 21:38:35,,,,0,,,caipu/403003.jpg,1404
838,5077,617,609970,,,麻辣小龙虾,0,1,99,,2016-08-05 22:01:15,,,,0,,,caipu/101006.jpg,1107
839,5078,617,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-05 22:01:26,,,,0,,,caipu/303003.jpg,1107
840,5079,617,609946,,,谷稻小庄 ,0,1,38,,2016-08-05 22:02:52,,,,0,,,caipu/404002.jpg,1107
841,5081,617,609957,,,"蒙古烤羊腿


",0,1,48,,2016-08-05 22:03:31,,,,0,,,caipu/202003.jpg,1107
842,5082,617,609958,,,"香辣爆羊肝


",0,1,28,,2016-08-05 22:04:59,,,,0,,,caipu/202004.jpg,1107
843,5084,617,610011,,,白饭/大碗,0,1,10,,2016-08-05 22:05:07,,,,0,,,caipu/601005.jpg,1107
844,5083,617,610017,,,酸辣藕丁,0,1,33,,2016-08-05 22:05:43,,,,0,,,caipu/302006.jpg,1107
845,5085,617,610010,,,白饭/小碗,0,1,1,,2016-08-05 22:06:06,,,,0,,,caipu/601004.jpg,1107
846,5086,617,609998,,,清爽拌凉面,0,1,15,,2016-08-05 22:06:21,,,,0,,,caipu/603002.jpg,1107
847,5089,617,609953,,,凉拌菠菜,0,1,27,,2016-08-05 22:07:58,,,,0,,,caipu/303004.jpg,1107
848,5087,617,609996,,,牛尾汤,0,1,40,,2016-08-05 22:07:59,,,,0,,,caipu/201006.jpg,1107
849,2563,386,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-06 11:05:05,,,,0,,,caipu/101001.jpg,1160
850,2570,386,609962,,,倒立蒸梭子蟹,0,1,169,,2016-08-06 11:06:02,,,,0,,,caipu/102002.jpg,1160
851,2576,386,610064,,,花蛤蒸蛋,0,1,37,,2016-08-06 11:07:53,,,,0,,,caipu/104003.jpg,1160
852,2581,386,609979,,,鲜美鳝鱼,0,1,55,,2016-08-06 11:09:44,,,,0,,,caipu/106004.jpg,1160
853,2586,386,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016-08-06 11:10:56,,,,0,,,caipu/111.jpg,1160
854,2593,386,610019,,,白斩鸡,0,1,88,,2016-08-06 11:12:37,,,,0,,,caipu/204002.jpg,1160
855,2590,386,609932,,,爆炒猪肝,0,1,68,,2016-08-06 11:12:55,,,,0,,,caipu/203003.jpg,1160
856,2596,386,610069,,,50度古井贡酒,0,1,90,,2016-08-06 11:13:47,,,,0,,,caipu/401002.jpg,1160
857,2598,386,610008,,,五色糯米饭(七色),0,1,35,,2016-08-06 11:17:13,,,,0,,,caipu/601002.jpg,1160
858,3466,434,609958,,,"香辣爆羊肝


",0,1,28,,2016-08-06 11:17:44,,,,0,,,caipu/202004.jpg,1377
859,3467,434,609934,,,芹菜炒腰花,0,1,18,,2016-08-06 11:18:59,,,,0,,,caipu/203005.jpg,1377
860,3491,434,609931,,,焖猪手,0,1,58,,2016-08-06 11:19:38,,,,0,,,caipu/203002.jpg,1377
861,3700,434,609967,,,香酥两吃大虾,0,1,89,,2016-08-06 11:19:48,,,,0,,,caipu/101002.jpg,1377
862,3699,434,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-06 11:19:50,,,,0,,,caipu/101001.jpg,1377
863,3702,434,609950,,,大蒜苋菜,0,1,30,,2016-08-06 11:20:05,,,,0,,,caipu/303001.jpg,1377
864,8055,894,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-06 11:20:52,,,,0,,,caipu/101001.jpg,1140
865,3701,434,609970,,,麻辣小龙虾,0,1,99,,2016-08-06 11:20:54,,,,0,,,caipu/101006.jpg,1377
866,3703,434,609953,,,凉拌菠菜,0,1,27,,2016-08-06 11:21:49,,,,0,,,caipu/303004.jpg,1377
867,8061,894,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016-08-06 11:24:34,,,,0,,,caipu/203001.jpg,1140
868,8058,894,609931,,,焖猪手,0,1,58,,2016-08-06 11:24:39,,,,0,,,caipu/203002.jpg,1140
869,8066,894,609933,,,自制猪肉脯,0,1,48,,2016-08-06 11:25:24,,,,0,,,caipu/203004.jpg,1140
870,8063,894,610048,,,拌土豆丝,0,1,25,,2016-08-06 11:25:54,,,,0,,,caipu/301002.jpg,1140
871,3704,434,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-06 11:26:24,,,,0,,,caipu/303003.jpg,1377
872,3706,434,609987,,,蓝带啤酒罐装,0,2,9,,2016-08-06 11:26:39,,,,0,,,caipu/403002.jpg,1377
873,3705,434,610028,,,培根花菜,0,1,35,,2016-08-06 11:26:41,,,,0,,,caipu/304002.jpg,1377
874,3707,434,609947,,, 北冰洋汽水 ,0,1,5,,2016-08-06 11:29:06,,,,0,,,caipu/404003.jpg,1377
875,3709,434,610011,,,白饭/大碗,0,1,10,,2016-08-06 11:29:27,,,,0,,,caipu/601005.jpg,1377
876,3125,434,609961,,,姜葱炒花蟹,0,1,45,,2016-08-06 11:30:37,,,,0,,,caipu/102001.jpg,1377
877,4121,434,609980,,,三丝鳝鱼,0,1,55,,2016-08-06 11:31:15,,,,0,,,caipu/106005.jpg,1377
878,7310,824,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-06 11:38:49,,,,0,,,caipu/101001.jpg,1601
879,7312,824,609931,,,焖猪手,0,1,58,,2016-08-06 11:39:09,,,,0,,,caipu/203002.jpg,1601
880,7452,837,609967,,,香酥两吃大虾,0,1,89,,2016-08-06 11:42:14,,,,0,,,caipu/101002.jpg,1024
881,7453,837,609931,,,焖猪手,0,1,58,,2016-08-06 11:42:20,,,,0,,,caipu/203002.jpg,1024
882,7315,824,609934,,,芹菜炒腰花,0,1,18,,2016-08-06 11:43:05,,,,0,,,caipu/203005.jpg,1601
883,7313,824,609933,,,自制猪肉脯,0,1,48,,2016-08-06 11:43:46,,,,0,,,caipu/203004.jpg,1601
884,7454,837,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016-08-06 11:44:45,,,,0,,,caipu/203001.jpg,1024
885,7316,824,609937,,,冰糖红豆薏米粥,0,1,15,,2016-08-06 11:44:59,,,,0,,,caipu/602003.jpg,1601
886,7318,824,609946,,,谷稻小庄 ,0,1,38,,2016-08-06 11:45:03,,,,0,,,caipu/404002.jpg,1601
887,7455,837,609932,,,爆炒猪肝,0,1,68,,2016-08-06 11:45:09,,,,0,,,caipu/203003.jpg,1024
888,7458,837,609934,,,芹菜炒腰花,0,1,18,,2016-08-06 11:45:27,,,,0,,,caipu/203005.jpg,1024
889,7456,837,609942,,,辣炒鱿鱼,0,1,58,,2016-08-06 11:45:28,,,,0,,,caipu/103003.jpg,1024
890,7457,837,609943,,,剁椒鱼头,0,1,55,,2016-08-06 11:45:51,,,,0,,,caipu/103004.jpg,1024
891,7320,824,609955,,,红酒炖羊肉,0,1,108,,2016-08-06 11:46:45,,,,0,,,caipu/202001.jpg,1601
892,7459,837,609953,,,凉拌菠菜,0,1,27,,2016-08-06 11:46:49,,,,0,,,caipu/303004.jpg,1024
893,7460,837,610011,,,白饭/大碗,0,1,10,,2016-08-06 11:46:58,,,,0,,,caipu/601005.jpg,1024
894,7462,837,610036,,,路易拉菲红酒干红,0,1,158,,2016-08-06 11:47:13,,,,0,,,caipu/402005.jpg,1024
895,7461,837,610063,,,蒜香辣花甲,0,1,45,,2016-08-06 11:47:29,,,,0,,,caipu/104002.jpg,1024
896,7322,824,610008,,,五色糯米饭(七色),0,1,35,,2016-08-06 11:47:43,,,,0,,,caipu/601002.jpg,1601
897,7188,814,609931,,,焖猪手,0,1,58,,2016-08-06 11:49:06,,,,0,,,caipu/203002.jpg,1129
898,7186,814,609942,,,辣炒鱿鱼,0,1,58,,2016-08-06 11:49:21,,,,0,,,caipu/103003.jpg,1129
899,7192,814,610014,,,金玉良缘,0,1,30,,2016-08-06 11:50:36,,,,0,,,caipu/302003.jpg,1129
900,7190,814,610017,,,酸辣藕丁,0,1,33,,2016-08-06 11:50:43,,,,0,,,caipu/302006.jpg,1129
901,7193,814,609987,,,蓝带啤酒罐装,0,1,9,,2016-08-06 11:52:11,,,,0,,,caipu/403002.jpg,1129
902,7196,814,609975,,,一品香酥藕,0,1,10,,2016-08-06 11:54:02,,,,0,,,caipu/502005.jpg,1129
903,7195,814,609986,,,哈尔滨啤酒罐装,0,1,7,,2016-08-06 11:54:16,,,,0,,,caipu/403001.jpg,1129
904,7198,814,609951,,,炝炒大白菜,0,1,29,,2016-08-06 11:54:16,,,,0,,,caipu/303002.jpg,1129
905,7201,814,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016-08-06 11:56:34,,,,0,,,caipu/601001.jpg,1129
906,7200,814,610009,,,黑米恋上葡萄,0,1,33,,2016-08-06 11:56:36,,,,0,,,caipu/601003.jpg,1129
907,7209,814,610025,,,番茄蛋汤,0,1,25,,2016-08-06 11:57:48,,,,0,,,caipu/204008.jpg,1129
908,2640,391,610039,,,培根紫菜卷,0,1,30,,2016-08-06 11:58:23,,,,0,,,caipu/105003.jpg,1253
909,2648,391,610019,,,白斩鸡,0,1,88,,2016-08-06 11:59:39,,,,0,,,caipu/204002.jpg,1253
910,2671,391,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016-08-06 12:01:06,,,,0,,,caipu/202006.jpg,1253
911,2651,391,609951,,,炝炒大白菜,0,1,29,,2016-08-06 12:01:58,,,,0,,,caipu/303002.jpg,1253
912,2686,391,609949,,,意文柠檬汁 ,0,1,13,,2016-08-06 12:07:07,,,,0,,,caipu/404005.jpg,1253
913,2698,391,610053,,,蛋挞,0,1,8,,2016-08-06 12:11:27,,,,0,,,caipu/501002.jpg,1253
914,2702,391,610009,,,黑米恋上葡萄,0,1,33,,2016-08-06 12:14:27,,,,0,,,caipu/601003.jpg,1253
915,1675,266,609943,,,剁椒鱼头,0,1,55,,2016-08-06 12:28:08,,,,0,,,caipu/103004.jpg,990
916,1676,266,609994,,,"独家薄荷鲜虾牛肉卷
",0,1,45,,2016-08-06 12:30:08,,,,0,,,caipu/201004.jpg,990
917,1678,266,609932,,,爆炒猪肝,0,1,68,,2016-08-06 12:31:22,,,,0,,,caipu/203003.jpg,990
918,1680,266,610023,,,啤酒鸭,0,1,48,,2016-08-06 12:34:30,,,,0,,,caipu/204006.jpg,990
919,1682,266,610043,,,肉丁茄子,0,1,39,,2016-08-06 12:35:20,,,,0,,,caipu/305002.jpg,990
920,1685,266,610030,,,番茄有机花菜,0,1,32,,2016-08-06 12:37:02,,,,0,,,caipu/304004.jpg,990
921,2739,399,610065,,,辣炒花蛤,0,1,35,,2016-08-06 12:37:13,,,,0,,,caipu/104004.jpg,1167
922,1687,266,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016-08-06 12:38:22,,,,0,,,caipu/601001.jpg,990
923,1690,266,610055,,,葡萄奶酥(超酥香的饼干),0,1,9,,2016-08-06 12:39:24,,,,0,,,caipu/501004.jpg,990
924,2742,399,609961,,,姜葱炒花蟹,0,1,45,,2016-08-06 12:40:49,,,,0,,,caipu/102001.jpg,1167
925,2749,399,610008,,,五色糯米饭(七色),0,1,35,,2016-08-06 12:42:51,,,,0,,,caipu/601002.jpg,1167
926,2768,399,609936,,,皮蛋瘦肉粥,0,1,16,,2016-08-06 12:48:01,,,,0,,,caipu/602002.jpg,1167
927,7742,865,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-06 12:54:01,,,,0,,,caipu/101001.jpg,1130
928,7743,865,609943,,,剁椒鱼头,0,1,55,,2016-08-06 12:56:34,,,,0,,,caipu/103004.jpg,1130
929,1953,311,610063,,,蒜香辣花甲,0,1,45,,2016-08-06 12:57:29,,,,0,,,caipu/104002.jpg,1086
930,7746,865,610039,,,培根紫菜卷,0,1,30,,2016-08-06 12:57:54,,,,0,,,caipu/105003.jpg,1130
931,7748,865,610038,,,芝麻烤紫菜,0,1,25,,2016-08-06 12:59:25,,,,0,,,caipu/105002.jpg,1130
932,1961,311,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016-08-06 12:59:46,,,,0,,,caipu/205001.jpg,1086
933,1967,311,610023,,,啤酒鸭,0,1,48,,2016-08-06 13:00:37,,,,0,,,caipu/204006.jpg,1086
934,7751,865,610025,,,番茄蛋汤,0,1,25,,2016-08-06 13:01:19,,,,0,,,caipu/204008.jpg,1130
